ts,date,underlying,side,strike,expiry,dte,grade,comparable_score,opportunity_score,threshold,eligible,decision,direction,trade_quality,market_hostility,iv_crush,convexity,execution,confidence,regime_fit,premium_elasticity,expected_move,required_move,exp_req_ratio,bid,ask,mid,spread_pct,reasons
2026-08-13T14:40:03.276640+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,49.36,49.36,80.0,False,CONTRACT_INVALID,1.2,17.8,20.1,22.5,60.5,100.0,77.0,70.0,0.3,127.4,158.5,0.8,109.6,110.25,109.92,0.59,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:41:07.346936+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,52.79,52.79,80.0,False,NO_EXCELLENT_CANDIDATE,0.7,7.2,20.6,24.0,78.3,100.0,73.8,95.0,0.5,177.9,133.4,1.33,163.55,163.95,163.75,0.24,
2026-08-13T14:41:07.346936+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,52.14,52.14,80.0,False,NO_EXCELLENT_CANDIDATE,0.7,7.2,20.6,24.0,76.8,100.0,73.8,95.0,0.7,177.9,133.4,1.33,199.15,199.65,199.4,0.25,
2026-08-13T14:41:07.346936+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,49.04,49.04,80.0,False,CONTRACT_INVALID,0.7,7.2,20.6,24.0,62.3,100.0,73.8,95.0,0.3,177.9,133.4,1.33,131.15,131.45,131.3,0.23,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T14:41:07.346936+05:30,2026-08-13,BANKNIFTY,PE,57500.0,2026-08-25,12,Reject,48.65,48.65,80.0,False,CONTRACT_INVALID,1.4,13.5,21.0,22.5,61.5,100.0,75.8,75.0,0.3,719.9,611.8,1.18,326.0,326.55,326.27,0.17,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T14:41:07.346936+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,45.86,45.86,80.0,False,CONTRACT_INVALID,0.5,5.7,20.0,22.5,60.5,100.0,73.3,70.0,0.3,118.7,158.5,0.75,109.6,110.35,109.97,0.68,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:42:23.763853+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,58.97,58.97,80.0,False,NO_EXCELLENT_CANDIDATE,1.9,28.3,20.3,24.0,78.3,100.0,80.3,95.0,0.5,177.7,133.3,1.33,163.3,163.7,163.5,0.24,
2026-08-13T14:42:23.763853+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,58.32,58.32,80.0,False,NO_EXCELLENT_CANDIDATE,1.9,28.3,20.3,24.0,76.8,100.0,80.3,95.0,0.7,177.7,133.3,1.33,199.05,199.4,199.23,0.18,
2026-08-13T14:42:23.763853+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,55.22,55.22,80.0,False,CONTRACT_INVALID,1.9,28.3,20.3,24.0,62.3,100.0,80.3,95.0,0.3,177.7,133.3,1.33,131.25,131.6,131.43,0.27,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T14:42:23.763853+05:30,2026-08-13,MIDCPNIFTY,PE,15050.0,2026-08-25,12,Reject,48.29,48.29,80.0,False,NO_TRADE,-0.1,1.2,20.1,22.5,76.5,100.0,71.9,70.0,0.5,118.8,158.8,0.75,120.8,121.45,121.12,0.54,Expected/Required hard reject
2026-08-13T14:42:23.763853+05:30,2026-08-13,MIDCPNIFTY,CE,15025.0,2026-08-25,12,Reject,47.64,47.64,80.0,False,NO_TRADE,0.1,1.2,20.1,22.5,75.0,100.0,71.9,70.0,0.7,118.8,158.8,0.75,159.45,160.15,159.8,0.44,Expected/Required hard reject
2026-08-13T14:42:23.763853+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,44.54,44.54,80.0,False,CONTRACT_INVALID,-0.1,1.2,20.1,22.5,60.5,100.0,71.9,70.0,0.3,118.8,158.8,0.75,108.1,108.85,108.47,0.69,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:43:25.337077+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,58.14,58.14,80.0,False,NO_EXCELLENT_CANDIDATE,1.9,25.2,20.2,24.0,78.3,100.0,79.3,95.0,0.5,176.8,132.6,1.33,161.55,161.9,161.73,0.22,
2026-08-13T14:43:25.337077+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,57.49,57.49,80.0,False,NO_EXCELLENT_CANDIDATE,1.9,25.2,20.2,24.0,76.8,100.0,79.3,95.0,0.7,176.8,132.6,1.33,197.4,197.85,197.62,0.23,
2026-08-13T14:43:25.337077+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,54.39,54.39,80.0,False,CONTRACT_INVALID,1.9,25.2,20.2,24.0,62.3,100.0,79.3,95.0,0.3,176.8,132.6,1.33,129.8,130.1,129.95,0.23,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T14:44:31.427889+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,52.19,52.19,80.0,False,NO_EXCELLENT_CANDIDATE,0.4,4.7,19.9,24.0,78.3,100.0,73.0,95.0,0.5,175.3,131.5,1.33,157.75,158.1,157.93,0.22,
2026-08-13T14:44:31.427889+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,51.54,51.54,80.0,False,NO_EXCELLENT_CANDIDATE,0.4,4.7,19.9,24.0,76.8,100.0,73.0,95.0,0.7,175.3,131.5,1.33,192.85,193.3,193.07,0.23,
2026-08-13T14:44:31.427889+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,48.44,48.44,80.0,False,CONTRACT_INVALID,0.4,4.7,19.9,24.0,62.3,100.0,73.0,95.0,0.3,175.3,131.5,1.33,126.3,126.6,126.45,0.24,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T14:44:31.427889+05:30,2026-08-13,MIDCPNIFTY,CE,15025.0,2026-08-25,12,Reject,47.96,47.96,80.0,False,NO_TRADE,0.2,2.3,20.0,22.5,75.0,100.0,72.2,70.0,0.7,111.9,159.2,0.7,158.1,158.85,158.47,0.47,Expected/Required hard reject
2026-08-13T14:45:36.940229+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,50.57,50.57,80.0,False,NO_EXCELLENT_CANDIDATE,0.1,1.4,20.0,24.0,76.8,100.0,71.9,95.0,0.7,175.8,131.9,1.33,193.15,193.55,193.35,0.21,
2026-08-13T14:45:36.940229+05:30,2026-08-13,BANKNIFTY,CE,57700.0,2026-08-25,12,Reject,49.73,49.73,80.0,False,CONTRACT_INVALID,1.1,17.7,20.4,22.5,60.5,100.0,77.0,75.0,0.3,592.5,610.7,0.97,589.45,590.0,589.73,0.09,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:45:36.940229+05:30,2026-08-13,MIDCPNIFTY,CE,15050.0,2026-08-25,12,Reject,50.57,50.57,80.0,False,NO_TRADE,0.8,9.0,20.1,22.5,76.5,100.0,74.3,70.0,0.5,113.3,159.4,0.71,145.0,145.65,145.32,0.45,Expected/Required hard reject
2026-08-13T14:45:36.940229+05:30,2026-08-13,MIDCPNIFTY,PE,15050.0,2026-08-25,12,Reject,50.54,50.54,80.0,False,NO_TRADE,-0.8,9.0,20.1,22.5,76.5,100.0,74.1,70.0,0.5,113.3,159.4,0.71,119.95,120.65,120.3,0.58,Expected/Required hard reject
2026-08-13T14:45:36.940229+05:30,2026-08-13,MIDCPNIFTY,CE,15025.0,2026-08-25,12,Reject,49.92,49.92,80.0,False,NO_TRADE,0.8,9.0,20.1,22.5,75.0,100.0,74.3,70.0,0.7,113.3,159.4,0.71,158.1,158.85,158.47,0.47,Expected/Required hard reject
2026-08-13T14:45:36.940229+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,46.79,46.79,80.0,False,CONTRACT_INVALID,-0.8,9.0,20.1,22.5,60.5,100.0,74.1,70.0,0.3,113.3,159.4,0.71,109.75,110.35,110.05,0.55,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:46:42.214413+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,C,61.31,61.31,80.0,False,NO_EXCELLENT_CANDIDATE,-2.3,36.4,19.8,24.0,78.3,100.0,82.1,95.0,0.5,175.6,131.7,1.33,156.85,157.2,157.02,0.22,
2026-08-13T14:46:42.214413+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,C,60.66,60.66,80.0,False,NO_EXCELLENT_CANDIDATE,-2.3,36.4,19.8,24.0,76.8,100.0,82.1,95.0,0.7,175.6,131.7,1.33,191.95,192.3,192.12,0.18,
2026-08-13T14:46:42.214413+05:30,2026-08-13,BANKNIFTY,CE,57600.0,2026-08-25,12,Reject,54.26,54.26,80.0,False,NO_TRADE,-1.2,20.2,20.0,22.5,76.5,100.0,77.4,75.0,0.5,537.3,609.5,0.88,649.45,650.0,649.73,0.08,Expected/Required hard reject
2026-08-13T14:46:42.214413+05:30,2026-08-13,MIDCPNIFTY,CE,15025.0,2026-08-25,12,Reject,49.34,49.34,80.0,False,NO_TRADE,0.7,7.1,20.3,22.5,75.0,100.0,73.7,70.0,0.7,113.2,158.6,0.71,157.8,158.5,158.15,0.44,Expected/Required hard reject
2026-08-13T14:46:42.214413+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,46.22,46.22,80.0,False,CONTRACT_INVALID,-0.7,7.1,20.3,22.5,60.5,100.0,73.5,70.0,0.3,113.2,158.6,0.71,109.65,110.25,109.95,0.55,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:47:47.297806+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,59.42,59.42,80.0,False,NO_EXCELLENT_CANDIDATE,-2.2,29.7,19.6,24.0,78.3,100.0,80.1,95.0,0.5,175.3,131.5,1.33,154.35,154.7,154.52,0.23,
2026-08-13T14:47:47.297806+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,58.77,58.77,80.0,False,NO_EXCELLENT_CANDIDATE,-2.2,29.7,19.6,24.0,76.8,100.0,80.1,95.0,0.7,175.3,131.5,1.33,189.2,189.6,189.4,0.21,
2026-08-13T14:47:47.297806+05:30,2026-08-13,BANKNIFTY,PE,57600.0,2026-08-25,12,Reject,50.21,50.21,80.0,False,NO_TRADE,-0.4,6.1,19.5,22.5,76.5,100.0,73.3,75.0,0.5,469.4,610.4,0.77,367.4,368.0,367.7,0.16,Expected/Required hard reject
2026-08-13T14:48:52.654265+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,C,64.37,64.37,80.0,False,NO_EXCELLENT_CANDIDATE,-4.5,46.2,19.9,24.0,78.3,100.0,84.7,95.0,0.5,175.8,131.8,1.33,153.1,153.4,153.25,0.2,
2026-08-13T14:48:52.654265+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,C,63.72,63.72,80.0,False,NO_EXCELLENT_CANDIDATE,-4.5,46.2,19.9,24.0,76.8,100.0,84.7,95.0,0.7,175.8,131.8,1.33,187.45,187.85,187.65,0.21,
2026-08-13T14:48:52.654265+05:30,2026-08-13,MIDCPNIFTY,PE,15050.0,2026-08-25,12,Reject,55.36,55.36,80.0,False,NO_TRADE,-2.7,25.3,20.2,22.5,76.5,100.0,78.7,70.0,0.5,106.2,158.9,0.67,119.9,120.6,120.25,0.58,Expected/Required hard reject
2026-08-13T14:48:52.654265+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,51.61,51.61,80.0,False,CONTRACT_INVALID,-2.7,25.3,20.2,22.5,60.5,100.0,78.7,70.0,0.3,106.2,158.9,0.67,110.15,110.8,110.47,0.59,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:49:58.415235+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,C,69.42,69.42,80.0,False,NO_EXCELLENT_CANDIDATE,-5.1,65.0,19.8,24.0,78.3,100.0,87.2,95.0,0.5,175.3,131.4,1.33,151.7,152.0,151.85,0.2,
2026-08-13T14:49:58.415235+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,C,68.77,68.77,80.0,False,NO_EXCELLENT_CANDIDATE,-5.1,65.0,19.8,24.0,76.8,100.0,87.2,95.0,0.7,175.3,131.4,1.33,185.9,186.35,186.12,0.24,
2026-08-13T14:49:58.415235+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,65.67,65.67,80.0,False,CONTRACT_INVALID,-5.1,65.0,19.8,24.0,62.3,100.0,87.2,95.0,0.3,175.3,131.4,1.33,121.2,121.45,121.33,0.21,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T14:49:58.415235+05:30,2026-08-13,BANKNIFTY,PE,57600.0,2026-08-25,12,Reject,55.98,55.98,80.0,False,NO_TRADE,2.0,25.8,19.9,22.5,76.5,100.0,79.5,75.0,0.5,491.2,610.5,0.8,368.95,369.25,369.1,0.08,Expected/Required hard reject
2026-08-13T14:49:58.415235+05:30,2026-08-13,BANKNIFTY,PE,57500.0,2026-08-25,12,Reject,52.23,52.23,80.0,False,CONTRACT_INVALID,2.0,25.8,19.9,22.5,60.5,100.0,79.5,75.0,0.3,491.2,610.5,0.8,331.45,331.85,331.65,0.12,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:49:58.415235+05:30,2026-08-13,MIDCPNIFTY,PE,15050.0,2026-08-25,12,Reject,54.52,54.52,80.0,False,NO_TRADE,-2.4,22.4,20.1,22.5,76.5,100.0,77.9,70.0,0.5,102.5,158.7,0.65,121.05,121.75,121.4,0.58,Expected/Required hard reject
2026-08-13T14:51:04.116383+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,C,64.31,64.31,80.0,False,NO_EXCELLENT_CANDIDATE,-4.1,46.2,19.9,24.0,78.3,100.0,84.8,95.0,0.5,175.4,131.6,1.33,153.3,153.65,153.48,0.23,
2026-08-13T14:51:04.116383+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,C,63.66,63.66,80.0,False,NO_EXCELLENT_CANDIDATE,-4.1,46.2,19.9,24.0,76.8,100.0,84.8,95.0,0.7,175.4,131.6,1.33,187.8,188.1,187.95,0.16,
2026-08-13T14:51:04.116383+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,60.56,60.56,80.0,False,CONTRACT_INVALID,-4.1,46.2,19.9,24.0,62.3,100.0,84.8,95.0,0.3,175.4,131.6,1.33,122.7,122.95,122.83,0.2,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T14:51:04.116383+05:30,2026-08-13,MIDCPNIFTY,CE,15050.0,2026-08-25,12,Reject,50.87,50.87,80.0,False,NO_TRADE,0.9,9.9,19.8,22.5,76.5,100.0,74.6,70.0,0.5,92.4,159.3,0.58,145.2,145.8,145.5,0.41,Expected/Required hard reject
2026-08-13T14:51:04.116383+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,47.1,47.1,80.0,False,CONTRACT_INVALID,-0.9,9.9,19.8,22.5,60.5,100.0,74.3,70.0,0.3,92.4,159.3,0.58,109.75,110.35,110.05,0.55,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:52:09.058046+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,C,65.37,65.37,80.0,False,NO_EXCELLENT_CANDIDATE,-4.5,49.8,19.7,24.0,78.3,100.0,85.8,95.0,0.5,175.2,131.5,1.33,152.45,152.85,152.65,0.26,
2026-08-13T14:52:09.058046+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,C,64.72,64.72,80.0,False,NO_EXCELLENT_CANDIDATE,-4.5,49.8,19.7,24.0,76.8,100.0,85.8,95.0,0.7,175.2,131.5,1.33,186.65,187.0,186.82,0.19,
2026-08-13T14:52:09.058046+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,61.62,61.62,80.0,False,CONTRACT_INVALID,-4.5,49.8,19.7,24.0,62.3,100.0,85.8,95.0,0.3,175.2,131.5,1.33,122.1,122.4,122.25,0.25,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T14:52:09.058046+05:30,2026-08-13,BANKNIFTY,CE,57600.0,2026-08-25,12,Reject,51.36,51.36,80.0,False,NO_TRADE,-1.2,10.0,20.2,22.5,76.5,100.0,74.3,75.0,0.5,479.5,610.7,0.79,649.3,650.0,649.65,0.11,Expected/Required hard reject
2026-08-13T14:52:09.058046+05:30,2026-08-13,BANKNIFTY,PE,57600.0,2026-08-25,12,Reject,51.39,51.39,80.0,False,NO_TRADE,1.2,10.0,20.2,22.5,76.5,100.0,74.7,75.0,0.5,479.5,610.7,0.79,367.95,368.45,368.2,0.14,Expected/Required hard reject
2026-08-13T14:53:14.297205+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,C,61.2,61.2,80.0,False,NO_EXCELLENT_CANDIDATE,-3.7,37.6,19.5,24.0,76.8,100.0,82.2,95.0,0.7,163.1,130.7,1.25,184.05,184.45,184.25,0.22,
2026-08-13T14:53:14.297205+05:30,2026-08-13,BANKNIFTY,CE,57700.0,2026-08-25,12,Reject,44.96,44.96,80.0,False,CONTRACT_INVALID,0.1,1.0,20.1,22.5,60.5,100.0,71.8,75.0,0.3,463.9,610.3,0.76,587.0,587.75,587.38,0.13,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:53:14.297205+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,53.67,53.67,80.0,False,CONTRACT_INVALID,-4.9,31.9,20.4,22.5,60.5,100.0,80.3,70.0,0.3,98.6,159.6,0.62,107.05,107.7,107.38,0.61,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:54:19.748976+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,C,61.06,61.06,80.0,False,NO_EXCELLENT_CANDIDATE,-2.9,35.2,19.6,24.0,78.3,100.0,81.6,95.0,0.5,167.4,130.8,1.28,149.75,150.05,149.9,0.2,
2026-08-13T14:54:19.748976+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,C,60.41,60.41,80.0,False,NO_EXCELLENT_CANDIDATE,-2.9,35.2,19.6,24.0,76.8,100.0,81.6,95.0,0.7,167.4,130.8,1.28,183.45,183.9,183.68,0.24,
2026-08-13T14:54:19.748976+05:30,2026-08-13,BANKNIFTY,PE,57600.0,2026-08-25,12,Reject,48.84,48.84,80.0,False,NO_TRADE,0.2,1.5,20.3,22.5,76.5,100.0,72.0,75.0,0.5,477.7,609.2,0.78,371.25,372.0,371.62,0.2,Expected/Required hard reject
2026-08-13T14:54:19.748976+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,55.01,55.01,80.0,False,CONTRACT_INVALID,-5.4,36.7,20.8,22.5,60.5,100.0,81.7,70.0,0.3,104.2,159.2,0.65,107.55,108.15,107.85,0.56,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:55:24.998333+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,56.42,56.42,80.0,False,NO_EXCELLENT_CANDIDATE,-1.6,19.2,19.7,24.0,78.3,100.0,77.0,95.0,0.5,160.3,131.8,1.22,154.05,154.35,154.2,0.19,
2026-08-13T14:55:24.998333+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,55.77,55.77,80.0,False,NO_EXCELLENT_CANDIDATE,-1.6,19.2,19.7,24.0,76.8,100.0,77.0,95.0,0.7,160.3,131.8,1.22,188.2,188.7,188.45,0.27,
2026-08-13T14:55:24.998333+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,52.67,52.67,80.0,False,CONTRACT_INVALID,-1.6,19.2,19.7,24.0,62.3,100.0,77.0,95.0,0.3,160.3,131.8,1.22,123.55,123.85,123.7,0.24,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T14:55:24.998333+05:30,2026-08-13,MIDCPNIFTY,CE,15100.0,2026-08-25,12,Reject,58.34,58.34,80.0,False,CONTRACT_INVALID,7.1,47.2,20.9,22.5,60.5,100.0,86.7,70.0,0.3,101.1,157.5,0.64,121.55,122.0,121.78,0.37,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:55:24.998333+05:30,2026-08-13,MIDCPNIFTY,PE,15100.0,2026-08-25,12,Reject,61.23,61.23,80.0,False,NO_TRADE,-7.1,47.2,20.9,22.5,75.0,100.0,84.6,70.0,0.7,101.1,157.5,0.64,139.05,139.65,139.35,0.43,Expected/Required hard reject
2026-08-13T14:56:30.073726+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,57.22,57.22,80.0,False,NO_EXCELLENT_CANDIDATE,-1.3,22.2,19.7,24.0,78.3,100.0,78.0,95.0,0.5,155.2,131.3,1.18,150.85,151.2,151.02,0.23,
2026-08-13T14:56:30.073726+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,56.57,56.57,80.0,False,NO_EXCELLENT_CANDIDATE,-1.3,22.2,19.7,24.0,76.8,100.0,78.0,95.0,0.7,155.2,131.3,1.18,184.75,185.2,184.97,0.24,
2026-08-13T14:56:30.073726+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,53.47,53.47,80.0,False,CONTRACT_INVALID,-1.3,22.2,19.7,24.0,62.3,100.0,78.0,95.0,0.3,155.2,131.3,1.18,120.7,120.95,120.83,0.21,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T14:56:30.073726+05:30,2026-08-13,NIFTY,PE,24400.0,2026-08-18,5,Reject,56.61,56.61,80.0,False,NO_EXCELLENT_CANDIDATE,1.3,22.2,19.7,24.0,76.8,100.0,78.4,95.0,0.7,155.2,131.3,1.18,87.15,87.4,87.28,0.29,
2026-08-13T14:56:30.073726+05:30,2026-08-13,MIDCPNIFTY,CE,15100.0,2026-08-25,12,Reject,55.24,55.24,80.0,False,CONTRACT_INVALID,5.6,37.0,21.0,22.5,60.5,100.0,83.4,70.0,0.3,99.3,157.5,0.63,120.5,121.15,120.83,0.54,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:56:30.073726+05:30,2026-08-13,MIDCPNIFTY,PE,15100.0,2026-08-25,12,Reject,58.17,58.17,80.0,False,NO_TRADE,-5.6,37.0,21.0,22.5,75.0,100.0,81.8,70.0,0.7,99.3,157.5,0.63,139.5,140.25,139.88,0.54,Expected/Required hard reject
2026-08-13T14:57:35.476811+05:30,2026-08-13,BANKNIFTY,PE,57500.0,2026-08-25,12,Reject,45.86,45.86,80.0,False,CONTRACT_INVALID,0.4,4.4,20.5,22.5,60.5,100.0,72.9,75.0,0.3,448.0,610.3,0.73,330.85,331.55,331.2,0.21,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:57:35.476811+05:30,2026-08-13,MIDCPNIFTY,CE,15050.0,2026-08-25,12,Reject,62.09,62.09,80.0,False,NO_TRADE,6.1,47.7,20.9,22.5,76.5,100.0,86.7,70.0,0.5,95.0,158.6,0.6,146.65,147.05,146.85,0.27,Expected/Required hard reject
2026-08-13T14:57:35.476811+05:30,2026-08-13,MIDCPNIFTY,PE,15050.0,2026-08-25,12,Reject,61.91,61.91,80.0,False,NO_TRADE,-6.1,47.7,20.9,22.5,76.5,100.0,84.9,70.0,0.5,95.0,158.6,0.6,117.1,117.8,117.45,0.6,Expected/Required hard reject
2026-08-13T14:57:35.476811+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,58.16,58.16,80.0,False,CONTRACT_INVALID,-6.1,47.7,20.9,22.5,60.5,100.0,84.9,70.0,0.3,95.0,158.6,0.6,106.65,107.2,106.93,0.51,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:58:41.339416+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,59.62,59.62,80.0,False,NO_EXCELLENT_CANDIDATE,-3.0,30.1,20.1,24.0,78.3,100.0,80.1,95.0,0.5,159.1,131.0,1.21,150.5,150.75,150.62,0.17,
2026-08-13T14:58:41.339416+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,58.97,58.97,80.0,False,NO_EXCELLENT_CANDIDATE,-3.0,30.1,20.1,24.0,76.8,100.0,80.1,95.0,0.7,159.1,131.0,1.21,184.45,184.85,184.65,0.22,
2026-08-13T14:58:41.339416+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,55.87,55.87,80.0,False,CONTRACT_INVALID,-3.0,30.1,20.1,24.0,62.3,100.0,80.1,95.0,0.3,159.1,131.0,1.21,120.0,120.25,120.12,0.21,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T14:58:41.339416+05:30,2026-08-13,BANKNIFTY,PE,57600.0,2026-08-25,12,Reject,48.37,48.37,80.0,False,NO_TRADE,0.0,0.2,20.6,22.5,76.5,100.0,71.6,75.0,0.5,436.6,609.5,0.72,372.3,372.9,372.6,0.16,Expected/Required hard reject
2026-08-13T14:58:41.339416+05:30,2026-08-13,BANKNIFTY,PE,57500.0,2026-08-25,12,Reject,44.62,44.62,80.0,False,CONTRACT_INVALID,0.0,0.2,20.6,22.5,60.5,100.0,71.6,75.0,0.3,436.6,609.5,0.72,334.4,335.0,334.7,0.18,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:58:41.339416+05:30,2026-08-13,MIDCPNIFTY,CE,15050.0,2026-08-25,12,Reject,58.54,58.54,80.0,False,NO_TRADE,4.6,35.8,20.7,22.5,76.5,100.0,82.9,70.0,0.5,89.2,158.5,0.56,146.25,147.0,146.62,0.51,Expected/Required hard reject
2026-08-13T14:58:41.339416+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,54.66,54.66,80.0,False,CONTRACT_INVALID,-4.6,35.8,20.7,22.5,60.5,100.0,81.5,70.0,0.3,89.2,158.5,0.56,107.55,108.0,107.78,0.42,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T14:59:46.377741+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,56.38,56.38,80.0,False,NO_EXCELLENT_CANDIDATE,-2.9,19.0,20.6,24.0,78.3,100.0,76.8,95.0,0.5,170.2,130.2,1.31,150.35,150.65,150.5,0.2,
2026-08-13T14:59:46.377741+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,55.73,55.73,80.0,False,NO_EXCELLENT_CANDIDATE,-2.9,19.0,20.6,24.0,76.8,100.0,76.8,95.0,0.7,170.2,130.2,1.31,184.85,185.3,185.07,0.24,
2026-08-13T14:59:46.377741+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,52.63,52.63,80.0,False,CONTRACT_INVALID,-2.9,19.0,20.6,24.0,62.3,100.0,76.8,95.0,0.3,170.2,130.2,1.31,120.5,120.8,120.65,0.25,Contract invalid: ; PremiumElasticity hard reject
